cell,cell_type
Cell257,group5
Cell258,group5
Cell259,group5
Cell260,group1
Cell261,group6
Cell262,group2
Cell263,group1
Cell264,group5
Cell265,group5
Cell266,group5
Cell267,group5
Cell268,group2
Cell269,group2
Cell270,group1
Cell271,group6
Cell272,group1
Cell273,group5
Cell274,group2
Cell275,group1
Cell276,group5
Cell277,group5
Cell278,group1
Cell279,group5
Cell280,group5
Cell281,group2
Cell282,group5
Cell283,group5
Cell284,group5
Cell285,group5
Cell286,group1
Cell287,group5
Cell288,group1
Cell289,group5
Cell290,group5
Cell291,group6
Cell292,group6
Cell293,group5
Cell294,group5
Cell295,group1
Cell296,group2
Cell297,group6
Cell298,group1
Cell299,group5
Cell300,group5
Cell301,group5
Cell302,group5
Cell303,group5
Cell304,group1
Cell305,group1
Cell306,group1
Cell307,group5
Cell308,group6
Cell309,group5
Cell310,group5
Cell311,group5
Cell312,group5
Cell313,group6
Cell314,group5
Cell315,group5
Cell316,group1
Cell317,group6
Cell318,group6
Cell319,group6
Cell320,group5
Cell321,group2
Cell322,group5
Cell323,group5
Cell324,group2
Cell325,group5
Cell326,group5
Cell327,group5
Cell328,group5
Cell329,group5
Cell330,group1
Cell331,group6
Cell332,group5
Cell333,group5
Cell334,group5
Cell335,group5
Cell336,group5
Cell337,group6
Cell338,group5
Cell339,group5
Cell340,group2
Cell341,group1
Cell342,group5
Cell343,group1
Cell344,group2
Cell345,group6
Cell346,group5
Cell347,group5
Cell348,group5
Cell349,group1
Cell350,group5
Cell351,group5
Cell352,group5
Cell353,group2
Cell354,group5
Cell355,group5
Cell356,group5
Cell357,group2
Cell358,group6
Cell359,group5
Cell360,group1
Cell361,group6
Cell362,group5
Cell363,group1
Cell364,group5
Cell365,group1
Cell366,group5
Cell367,group5
Cell368,group2
Cell369,group6
Cell370,group5
Cell371,group6
Cell372,group5
Cell373,group6
Cell374,group5
Cell375,group5
Cell376,group5
Cell377,group2
Cell378,group5
Cell379,group1
Cell380,group5
Cell381,group5
Cell382,group5
Cell383,group5
Cell384,group2
Cell385,group5
Cell386,group5
Cell387,group2
Cell388,group5
Cell389,group5
Cell390,group5
Cell391,group5
Cell392,group1
Cell393,group1
Cell394,group5
Cell395,group5
Cell396,group1
Cell397,group5
Cell398,group1
Cell399,group6
Cell400,group2
Cell401,group5
Cell402,group5
Cell403,group6
Cell404,group1
Cell405,group1
Cell406,group5
Cell407,group2
Cell408,group5
Cell409,group6
Cell410,group5
Cell411,group5
Cell412,group2
Cell413,group5
Cell414,group5
Cell415,group1
Cell416,group5
Cell417,group5
Cell418,group5
Cell419,group5
Cell420,group5
Cell421,group1
Cell422,group5
Cell423,group1
Cell424,group5
Cell425,group5
Cell426,group5
Cell427,group1
Cell428,group5
Cell429,group5
Cell430,group1
Cell431,group5
Cell432,group1
Cell433,group6
Cell434,group1
Cell435,group2
Cell436,group5
Cell437,group1
Cell438,group2
Cell439,group5
Cell440,group5
Cell441,group5
Cell442,group5
Cell443,group5
Cell444,group5
Cell445,group5
Cell446,group5
Cell447,group5
Cell448,group1
Cell449,group5
Cell450,group6
Cell451,group5
Cell452,group5
Cell453,group6
Cell454,group5
Cell455,group6
Cell456,group5
Cell457,group5
Cell458,group2
Cell459,group1
Cell460,group5
Cell461,group5
Cell462,group5
Cell463,group5
Cell464,group5
Cell465,group6
Cell466,group5
Cell467,group1
Cell468,group5
Cell469,group5
Cell470,group5
Cell471,group5
Cell472,group5
Cell473,group5
Cell474,group5
Cell475,group5
Cell476,group2
Cell477,group5
Cell478,group1
Cell479,group5
Cell480,group1
Cell481,group5
Cell482,group2
Cell483,group2
Cell484,group2
Cell485,group1
Cell486,group1
Cell487,group5
Cell488,group5
Cell489,group2
Cell490,group5
Cell491,group5
Cell492,group2
Cell493,group5
Cell494,group2
Cell495,group5
Cell496,group1
Cell497,group5
Cell498,group5
Cell499,group5
Cell500,group2
Cell501,group5
Cell502,group1
Cell503,group1
Cell504,group1
Cell505,group5
Cell506,group5
Cell507,group1
Cell508,group5
Cell509,group5
Cell510,group1
Cell511,group6
Cell512,group5
Cell513,group5
Cell514,group1
Cell515,group6
Cell516,group5
Cell517,group5
Cell518,group1
Cell519,group5
Cell520,group1
Cell521,group6
Cell522,group2
Cell523,group5
Cell524,group5
Cell525,group5
Cell526,group5
Cell527,group6
Cell528,group5
Cell529,group5
Cell530,group5
Cell531,group5
Cell532,group5
Cell533,group1
Cell534,group5
Cell535,group6
Cell536,group5
Cell537,group5
Cell538,group5
Cell539,group5
Cell540,group5
Cell541,group1
Cell542,group5
Cell543,group1
Cell544,group5
Cell545,group6
Cell546,group5
Cell547,group5
Cell548,group5
Cell549,group5
Cell550,group5
Cell551,group6
Cell552,group6
Cell553,group5
Cell554,group5
Cell555,group1
Cell556,group5
Cell557,group5
Cell558,group5
Cell559,group1
Cell560,group5
Cell561,group5
Cell562,group1
Cell563,group1
Cell564,group1
Cell565,group2
Cell566,group5
Cell567,group1
Cell568,group2
Cell569,group5
Cell570,group6
Cell571,group5
Cell572,group5
Cell573,group1
Cell574,group5
Cell575,group6
Cell576,group5
Cell577,group5
Cell578,group5
Cell579,group5
Cell580,group5
Cell581,group5
Cell582,group5
Cell583,group5
Cell584,group5
Cell585,group5
Cell586,group1
Cell587,group5
Cell588,group2
Cell589,group1
Cell590,group1
Cell591,group2
Cell592,group6
Cell593,group5
Cell594,group5
Cell595,group5
Cell596,group5
Cell597,group2
Cell598,group5
Cell599,group5
Cell600,group5
Cell601,group1
Cell602,group5
Cell603,group2
Cell604,group5
Cell605,group2
Cell606,group5
Cell607,group1
Cell608,group6
Cell609,group5
Cell610,group5
Cell611,group5
Cell612,group5
Cell613,group6
Cell614,group6
Cell615,group1
Cell616,group5
Cell617,group5
Cell618,group1
Cell619,group6
Cell620,group5
Cell621,group5
Cell622,group5
Cell623,group6
Cell624,group6
Cell625,group1
Cell626,group5
Cell627,group5
Cell628,group5
Cell629,group5
Cell630,group5
Cell631,group6
Cell632,group5
Cell633,group1
Cell634,group5
Cell635,group2
Cell636,group5
Cell637,group5
Cell638,group5
Cell639,group5
Cell640,group1
Cell641,group5
Cell642,group5
Cell643,group5
Cell644,group5
Cell645,group5
Cell646,group5
Cell647,group5
Cell648,group2
Cell649,group1
Cell650,group1
Cell651,group5
Cell652,group5
Cell653,group5
Cell654,group1
Cell655,group6
Cell656,group5
Cell657,group6
Cell658,group5
Cell659,group5
Cell660,group5
Cell661,group5
Cell662,group5
Cell663,group2
Cell664,group5
Cell665,group1
Cell666,group5
Cell667,group1
Cell668,group5
Cell669,group1
Cell670,group5
Cell671,group5
Cell672,group5
Cell673,group1
Cell674,group5
Cell675,group5
Cell676,group5
Cell677,group5
Cell678,group5
Cell679,group5
Cell680,group5
Cell681,group1
Cell682,group5
Cell683,group5
Cell684,group5
Cell685,group5
Cell686,group5
Cell687,group5
Cell688,group5
Cell689,group1
Cell690,group5
Cell691,group1
Cell692,group5
Cell693,group5
Cell694,group5
Cell695,group6
Cell696,group5
Cell697,group5
Cell698,group5
Cell699,group5
Cell700,group5
Cell701,group5
Cell702,group5
Cell703,group5
Cell704,group5
Cell705,group5
Cell706,group5
Cell707,group1
Cell708,group5
Cell709,group5
Cell710,group1
Cell711,group1
Cell712,group5
Cell713,group5
Cell714,group5
Cell715,group2
Cell716,group5
Cell717,group5
Cell718,group5
Cell719,group5
Cell720,group2
Cell721,group5
Cell722,group5
Cell723,group1
Cell724,group5
Cell725,group6
Cell726,group4
Cell727,group5
Cell728,group5
Cell729,group5
Cell730,group1
Cell731,group5
Cell732,group1
Cell733,group5
Cell734,group5
Cell735,group2
Cell736,group5
Cell737,group1
Cell738,group6
Cell739,group2
Cell740,group5
Cell741,group6
Cell742,group1
Cell743,group5
Cell744,group6
Cell745,group1
Cell746,group5
Cell747,group2
Cell748,group6
Cell749,group5
Cell750,group5
Cell751,group6
Cell752,group5
Cell753,group2
Cell754,group5
Cell755,group5
Cell756,group2
Cell757,group5
Cell758,group5
Cell759,group5
Cell760,group2
Cell761,group5
Cell762,group6
Cell763,group5
Cell764,group5
Cell765,group5
Cell766,group5
Cell767,group5
Cell768,group1
Cell769,group5
Cell770,group1
Cell771,group5
Cell772,group5
Cell773,group5
Cell774,group5
Cell775,group5
Cell776,group5
Cell777,group5
Cell778,group5
Cell779,group5
Cell780,group6
Cell781,group5
Cell782,group6
Cell783,group5
Cell784,group1
Cell785,group6
Cell786,group1
Cell787,group5
Cell788,group6
Cell789,group5
Cell790,group2
Cell791,group5
Cell792,group5
Cell793,group5
Cell794,group5
Cell795,group5
Cell796,group5
Cell797,group6
Cell798,group5
Cell799,group5
Cell800,group5
Cell801,group5
Cell802,group5
Cell803,group1
Cell804,group5
Cell805,group5
Cell806,group2
Cell807,group1
Cell808,group5
Cell809,group5
Cell810,group5
Cell811,group5
Cell812,group1
Cell813,group5
Cell814,group5
Cell815,group5
Cell816,group6
Cell817,group5
Cell818,group5
Cell819,group5
Cell820,group5
Cell821,group5
Cell822,group5
Cell823,group1
Cell824,group5
Cell825,group5
Cell826,group6
Cell827,group5
Cell828,group5
Cell829,group5
Cell830,group5
Cell831,group5
Cell832,group4
Cell833,group1
Cell834,group5
Cell835,group1
Cell836,group4
Cell837,group2
Cell838,group5
Cell839,group6
Cell840,group1
Cell841,group5
Cell842,group5
Cell843,group2
Cell844,group5
Cell845,group5
Cell846,group5
Cell847,group2
Cell848,group5
Cell849,group5
Cell850,group5
Cell851,group5
Cell852,group5
Cell853,group5
Cell854,group6
Cell855,group1
Cell856,group5
Cell857,group1
Cell858,group1
Cell859,group1
Cell860,group5
Cell861,group5
Cell862,group1
Cell863,group5
Cell864,group5
Cell865,group5
Cell866,group5
Cell867,group5
Cell868,group2
Cell869,group5
Cell870,group1
Cell871,group5
Cell872,group1
Cell873,group5
Cell874,group5
Cell875,group5
Cell876,group5
Cell877,group5
Cell878,group5
Cell879,group5
Cell880,group5
Cell881,group2
Cell882,group6
Cell883,group1
Cell884,group1
Cell885,group5
Cell886,group1
Cell887,group5
Cell888,group5
Cell889,group5
Cell890,group5
Cell891,group1
Cell892,group5
Cell893,group5
Cell894,group1
Cell895,group5
Cell896,group2
Cell897,group5
Cell898,group6
Cell899,group5
Cell900,group5
Cell901,group2
Cell902,group5
Cell903,group2
Cell904,group5
Cell905,group5
Cell906,group5
Cell907,group5
Cell908,group1
Cell909,group5
Cell910,group5
Cell911,group5
Cell912,group2
Cell913,group5
Cell914,group5
Cell915,group5
Cell916,group5
Cell917,group1
Cell918,group1
Cell919,group5
Cell920,group5
Cell921,group5
Cell922,group1
Cell923,group5
Cell924,group5
Cell925,group5
Cell926,group6
Cell927,group6
Cell928,group6
Cell929,group1
Cell930,group5
Cell931,group6
Cell932,group5
Cell933,group5
Cell934,group6
Cell935,group6
Cell936,group5
Cell937,group5
Cell938,group5
Cell939,group6
Cell940,group5
Cell941,group1
Cell942,group2
Cell943,group5
Cell944,group1
Cell945,group5
Cell946,group5
Cell947,group5
Cell948,group1
Cell949,group5
Cell950,group1
Cell951,group5
Cell952,group5
Cell953,group5
Cell954,group5
Cell955,group5
Cell956,group2
Cell957,group2
Cell958,group5
Cell959,group5
Cell960,group6
Cell961,group6
Cell962,group5
Cell963,group5
Cell964,group1
Cell965,group5
Cell966,group5
Cell967,group1
Cell968,group2
Cell969,group2
Cell970,group5
Cell971,group2
Cell972,group5
Cell973,group2
Cell974,group5
Cell975,group6
Cell976,group5
Cell977,group1
Cell978,group5
Cell979,group5
Cell980,group5
Cell981,group5
Cell982,group1
Cell983,group5
Cell984,group5
Cell985,group1
Cell986,group5
Cell987,group5
Cell988,group1
Cell989,group5
Cell990,group1
Cell991,group5
Cell992,group2
Cell993,group5
Cell994,group5
Cell995,group6
Cell996,group5
Cell997,group5
Cell998,group5
Cell999,group5
Cell1000,group5
